juego,Action,Casual,Indie,Simulation,Strategy,FreetoPlay,RPG,Sports,Adventure,Racing,EarlyAccess,MassivelyMultiplayer,AnimationModeling,WebPublishing,Education,SoftwareTraining,Utilities,DesignIllustration,AudioProduction,VideoProduction,PhotoEditing
751831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741560,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457200,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698640,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
703180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740520,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
680250,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666220,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747020,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
739000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
735840,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436560,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
699780,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
739180,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686200,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574500,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744220,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
567360,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
687270,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635260,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
741120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742021,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752810,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443110,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
624990,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742010,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715290,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742020,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736230,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
740720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699510,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
739850,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750820,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591987,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
748760,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742630,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649990,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469600,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730670,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731880,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726000,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749650,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321472,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
750210,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750870,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
752440,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
747720,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
752630,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742540,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698500,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724350,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750150,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718070,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
745030,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751690,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576615,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576616,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
623267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691240,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
750020,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732730,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
747810,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713090,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742690,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742670,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742660,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742680,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
662540,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678732,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
673220,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
727830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739690,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749510,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718210,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595770,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734870,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
749990,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681380,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
697950,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722060,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731560,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685570,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655140,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
761230,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
749140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718180,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719970,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
749130,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730760,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752060,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669910,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491070,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
745530,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752780,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438320,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599910,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744950,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611830,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
704830,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
747590,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
341300,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744590,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746430,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736860,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
648780,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704760,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733460,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693180,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
674330,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727060,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751140,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691600,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
757030,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
729160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730840,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730870,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756420,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760900,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
747090,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625220,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
691620,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760860,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
750900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
702750,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
675230,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
749570,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725660,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749870,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756440,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655780,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
758580,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
681030,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738630,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
703980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
747310,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754800,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738060,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298380,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755160,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
749430,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566690,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
755350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753670,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573760,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
753240,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
746910,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741080,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
737870,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737740,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715193,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607460,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753140,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
711500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558244,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583090,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718010,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
522740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719080,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739280,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
681000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
628060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754400,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
690510,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
746700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
758470,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
604070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703800,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749550,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
755240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708870,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298610,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
573690,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688470,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573720,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
621926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680100,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736710,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748130,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764950,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
747330,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
745890,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
752880,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717640,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311290,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732890,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750450,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580040,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755530,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764970,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680370,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712650,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743940,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
763950,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
752710,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550340,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752700,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530611,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
705240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754920,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751260,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756320,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
749740,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736930,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
761440,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
761160,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755580,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767990,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765440,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765420,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739890,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756220,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760820,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761190,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769610,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573800,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
666860,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
753380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758620,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728650,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760560,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673630,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767510,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682610,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741420,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457370,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540190,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768600,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
753700,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
753710,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
767220,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
768950,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
746120,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766710,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
462240,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766712,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
757230,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766711,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
738610,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
726600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
637880,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
759850,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557600,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
659570,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
759970,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713460,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512120,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
743290,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733610,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755590,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727290,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658760,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760180,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765560,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
767570,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
